area,majoraxislength,minoraxislength,eccentricity,convexarea,extent,perimeter,target
0.2625679671849661,0.290055651559571,0.2542274337157673,0.8270576758298495,0.2738666566488538,0.6461384030669292,0.32154960746239813,0.0
0.22463035390632452,0.1409788377098477,0.3986925074068385,0.3025348203230116,0.2291856457263071,0.7162528567098004,0.24991127871179586,0.0
0.28785652961938374,0.2005291920148134,0.41468745609590085,0.4951496002090322,0.28603829935103353,0.8391061136887586,0.274387967373648,0.0
0.750744061814366,0.5126299040941374,0.6762410910844157,0.7223178521315078,0.7640570264000677,0.7752545942706609,0.6116725477580204,1.0
0.17861299246398932,0.253400706709774,0.13615558412665663,0.8841314937268182,0.17969608460043016,0.8917697894613027,0.23051896904420488,0.0
0.4000143088810455,0.33373946447759517,0.4191988903381052,0.7358691522519237,0.401424720831729,0.7907113551730195,0.3890181799296577,1.0
0.17220738338261948,0.16949961624124732,0.23081023665518163,0.6989644701877632,0.18388478262911243,0.6825914874201827,0.22743117969018245,0.0
0.5292044262138701,0.6443548065290494,0.48091681215252435,0.9027792896280805,0.7075659532105526,0.3290571765139755,0.8535645761142097,0.0
0.1448011065534675,0.07086464667495257,0.31813190465955854,0.11355220198655802,0.14486696657494105,0.7699723175077667,0.14806212509845906,0.0
0.16462367642850328,0.17230640480723514,0.22719231791259076,0.708519728920166,0.1742676822224518,0.7995376739994472,0.20988081052306617,0.0
0.10585710197462557,0.10520446991078197,0.17037491223569612,0.6534268326155578,0.10830507997032224,0.6319584485837672,0.1399378518195799,0.0
0.10573309167223123,0.13641942416083486,0.12204927176231961,0.7789706883037505,0.11282248748556026,0.6603462637042011,0.14701074176767437,0.0
0.6051702756844415,0.48381014157684,0.5380301080523379,0.7897516307270672,0.6161612366990055,0.470138343101841,0.5490206035355795,1.0
0.37718687398645423,0.41021647765147895,0.305114938174208,0.8779932512567542,0.38496576725490017,0.5862106899709904,0.42783742220657783,1.0
0.290599065153105,0.21354343335300174,0.39735539784819907,0.5579807297289795,0.2898935920433521,0.7765764601076436,0.28099921809856576,0.0
0.1359486788133168,0.13666180800653854,0.20905342771476954,0.6645588262716241,0.14543046855189387,0.7124439146991791,0.19507604063579265,0.0
0.2750739292187351,0.2785290949920738,0.2866776939333433,0.7897707880463635,0.29427481991415994,0.671540441875535,0.35724470629647054,1.0
0.19370409233997898,0.13045754264064574,0.3462889588835347,0.3867361962857728,0.19643678916573534,0.651907667899558,0.2191164802317429,0.0
0.38119336067919485,0.3209743695279047,0.4029664173969716,0.7352212530501442,0.3848483710097017,0.8936773926108569,0.36980764070619265,1.0
0.14882190212725366,0.15331214266928767,0.1991668141255456,0.7109876142118831,0.15090113357814364,0.6145696397592942,0.1802568445227949,0.0
0.3843079271200992,0.3525789503817105,0.3794445217518534,0.7881695142774915,0.39376109394517134,0.6973366238334052,0.4206196929522118,1.0
0.31364590289039396,0.35347356388154905,0.2816865558063304,0.8568506412406843,0.33345229486180117,0.6431903814945105,0.38921091430533394,1.0
0.3245921968902032,0.22180844769516228,0.45071078107872686,0.4946121404831346,0.3250983780534764,0.7538678612215587,0.31085458075945427,1.0
0.32668129352284647,0.23826140303752597,0.428056405737425,0.5706970195074917,0.3283948646186501,0.8512162915047797,0.3203152995894296,0.0
0.2864733377849852,0.31813798758013245,0.27144999627410327,0.8377622954670053,0.2989143195244044,0.4497696666777363,0.3618824493423084,1.0
0.33891061718973575,0.4089489566468182,0.2548658609209624,0.9035730704061172,0.3528085877701288,0.38093910464090064,0.4232123742393773,1.0
0.1736382714871697,0.22661890405784646,0.1549000367282768,0.8492698384442446,0.18230697709364466,0.7052391093621636,0.2348791515071078,0.0
0.7147763044929886,0.6316072717196574,0.49542530069235546,0.8924479988824424,0.7223250091569072,0.4659950013436175,0.6464120534001172,1.0
0.6034579795859963,0.47760945795861487,0.5303386775778905,0.7898149798133763,0.6079294119856872,0.7492380735376986,0.5429696674177923,1.0
0.27903271964132403,0.2920440992289085,0.2800616314333507,0.8086967913933955,0.29444387050724574,0.7681519951682011,0.3259790358087775,1.0
0.30505580463607745,0.2720377963327164,0.3395371800020337,0.7336367906400146,0.3061600157780554,0.7330801425281471,0.3217527287205958,0.0
0.5628112181627396,0.3157429560210492,0.7275536834094081,0.2990404884392255,0.5643894925664699,0.8130058722985504,0.4633357473217712,1.0
0.1059572641419441,0.09183225091274749,0.17934799250402067,0.6027925134115663,0.10776975309221709,0.7491941401115013,0.1277996254951802,0.0
0.30546599255938184,0.3099858057409488,0.29733722149433683,0.8117660446804115,0.3112080543215906,0.5376253820716633,0.3345609089676306,1.0
0.4315176953162263,0.3406403045376529,0.46298446742697785,0.7046797534138854,0.44332109281816734,0.7962866289947487,0.4226007022686683,1.0
0.37934751502432507,0.2944726501094119,0.43984214094456464,0.6621099075574489,0.3853977854372306,0.7604104825383179,0.3668802709822241,0.0
0.6319278832395306,0.5031270200559868,0.5296079038812542,0.8089976498300854,0.6375179616255154,0.5738972564062611,0.5684100279580255,1.0
0.2233711723743203,0.19570857874931247,0.30358401651455824,0.6526559848653949,0.22649961963616558,0.8734411486009729,0.2487929576936505,0.0
0.16963178479442903,0.13843609673786683,0.26313347386309593,0.5825414189443453,0.16994280454933933,0.7983830738837271,0.1813618934132739,0.0
0.43978345893351134,0.3987019653406475,0.4155543274522183,0.8024789134256726,0.4576011720841121,0.7686847318591506,0.46910162121924703,1.0
0.27588476581131355,0.2568672946909776,0.3158618524545983,0.7371263083323377,0.2827183335368202,0.6006120741021869,0.30835191912080817,0.0
0.3005818944958504,0.24249905139475458,0.37747393471887725,0.6462072865508716,0.3039435746687078,0.7421143615442224,0.3013476980071612,0.0
0.20040541829628922,0.1598908033668044,0.29830755952512467,0.5800230164325587,0.20411919945152476,0.8015171825767705,0.21824109685479431,0.0
0.1546933129829247,0.1951133468185639,0.16090637719149536,0.812814545584066,0.15885590315279355,0.7351300266772208,0.2076083914469794,0.0
0.16424210626728986,0.14378636131229744,0.24167317626467222,0.6309620855310872,0.1620490810221926,0.7033182401440671,0.17136625013344264,0.0
0.4403653534293618,0.330455563381321,0.48862034942823673,0.6656618842078931,0.44508673234595275,0.7560257154529705,0.42863778920976026,1.0
0.4240293809024134,0.46000853389254615,0.33868296398262177,0.8866561173542916,0.44384233214684865,0.591817869082648,0.48288559137427123,1.0
0.4386482877039015,0.3818989643045452,0.41872064701550604,0.7857727512061489,0.4457206720700245,0.7291702761135502,0.4357279906287238,1.0
0.2751311647429171,0.22657077407248083,0.3506322586321605,0.6504122814553116,0.2742000619852175,0.7432027169189325,0.28489487609314734,0.0
0.2959171992750167,0.23753455746322982,0.3734663304622491,0.6420588196771763,0.29548165331480036,0.7105347860834376,0.28906982581775065,0.0
0.039244491080797486,0.037377341457807134,0.07829307317510448,0.6388003228550366,0.04337556467593939,0.8959479074587681,0.05820174211101847,0.0
0.61581131355528,0.5128175209847299,0.5017347027934508,0.8311263572209165,0.6271542210993925,0.8125410616537901,0.5578379126982524,1.0
0.15222741581608318,0.13528639370547868,0.2243743566373726,0.6381339624598511,0.15418353259389353,0.7394806869725165,0.1730973972203549,0.0
0.3122627110559954,0.2807413026892286,0.3517784476644328,0.7330091133247595,0.317336138320952,0.56575413791483,0.34017097962728415,0.0
0.23238576743298672,0.2476253555946878,0.2491610360398855,0.789482632684472,0.24368173408341712,0.7168664892019053,0.27466437385852494,0.0
0.8722550796527712,0.5824681929986317,0.7225878889486739,0.7525524613268729,0.8765930670473436,0.8601702139315975,0.6555813624704623,1.0
0.35739769150052464,0.3306490282956117,0.3556244453458707,0.7857209509624826,0.36682100359702097,0.5701468747379136,0.38670075102931134,1.0
0.15905275207478775,0.18382961936921105,0.17589348574184172,0.7844462857671642,0.158278313626417,0.828845630569886,0.18818549818085295,0.0
0.068119813030621,0.035143162364859704,0.16798470174952607,0.40907271763331765,0.0738234548306207,0.6215639241777017,0.09947748210426705,0.0
0.280969188209482,0.30222344191046424,0.2713362218919869,0.8246685016719036,0.29293650271889704,0.7212371868796826,0.33671330184569137,1.0
0.7428169417151579,0.9382770641349261,0.4294065123201807,0.9819982235975858,0.9366013317430056,0.0752804020856701,1.0,1.0
0.6184775350567585,0.49898560691773286,0.5215587303395197,0.8108460694836216,0.6270931750518892,0.8367037700283558,0.5456691027753173,1.0
0.1583706954116188,0.169547953182401,0.1962574430580838,0.7416873056037881,0.1621242146191196,0.8879697544172839,0.203039317235589,0.0
0.16604025565200797,0.19393214853746,0.17702088570708907,0.795842983330941,0.16704076936803255,0.7823403254484439,0.20318531063991851,0.0
0.1733425546122293,0.19510995427280636,0.19193196153725356,0.7823021968308247,0.1766437822252693,0.5538471960932788,0.2137533865564888,0.0
0.25597634265000474,0.21996552661887658,0.3286769331517061,0.6658185761138457,0.26495393371338416,0.7455027116752796,0.2858781676385135,0.0
0.21077935705427836,0.22414872409185616,0.23200201267136433,0.7783551141234165,0.21370342890952979,0.7452390496604654,0.26115507904129076,1.0
0.27380520843270056,0.2624040831909934,0.30318645785011533,0.7565758048701287,0.2761676230547442,0.7958809164465294,0.29521770617240495,0.0
0.7726986549651816,0.5637517745137003,0.6271556435426486,0.7947167233720166,0.7685227795674184,0.7333004088710314,0.6136362456036079,1.0
0.18131737098158923,0.1903096084195937,0.2303692877314084,0.7339870088040753,0.1901819172215596,0.6514033026847789,0.22458863617347247,0.0
0.1719784412858914,0.18928521692350714,0.19930013783590372,0.7669622982358583,0.17929693736675525,0.7849378014757428,0.22384308882804238,1.0
0.2115758847658113,0.18781651117785014,0.2817372726886631,0.6664083512491737,0.21875616330287292,0.7303508376883564,0.23568932834378276,1.0
0.2722264618906801,0.2707682525522914,0.28903290055863295,0.7793515702426937,0.2792715797777924,0.5927474903721685,0.32033665040350157,1.0
0.15207478775159783,0.19058798598484938,0.15281325997764295,0.8154550652058187,0.15330540867980877,0.8544698167638548,0.1909235958233192,0.0
0.28364017933797575,0.2523397318580456,0.3791842705665449,0.6614993546130464,0.3034880772373376,0.6451936456409649,0.3194358768692783,1.0
0.1071449012687208,0.1263803678273714,0.1374210584307488,0.7442432451147066,0.1082299463733952,0.8634378064033278,0.13925808806345236,0.0
0.06735667270819422,0.07853437167783966,0.10536499939194732,0.6970215371797136,0.07187937301013364,0.7531113814417666,0.09893909536023726,0.0
0.0716207192597539,0.08245804827730785,0.10188220861737218,0.711112478329169,0.07076645660565192,0.7514253988978848,0.0824458800141954,0.0
0.5170132595631022,0.46089767608783216,0.45020320831283556,0.8267776098746765,0.5337631601190869,0.6578895388204039,0.5098730203611751,1.0
0.36030239435276157,0.3104341727991071,0.4111287307178745,0.7144403725445353,0.372897433248495,0.6723833727873031,0.39899247239541713,1.0
0.007254602690069625,0.026081665259876208,0.0,0.7539495419718248,0.011589357325995281,0.6883938691360284,0.03447348603974143,0.0
0.3186158542401984,0.19320705904198893,0.5181013503637232,0.2482268752465031,0.3276810954478432,0.8071657973009257,0.3299214347747057,1.0
0.12717733473242393,0.11413504046025053,0.2005966884627408,0.6252976325371445,0.1287179390854363,0.6918267080068735,0.15832898142190655,0.0
0.6815272345702565,0.5578473702011904,0.5301057814518386,0.8427047436421201,0.6956572780976173,0.6621677954421396,0.6152548681298706,1.0
0.4658447009443861,0.508658027530515,0.32487321402687563,0.9142245937338386,0.47879823811715216,0.5738122363591113,0.5210487289052516,1.0
0.747748736048841,1.0,0.3676839090180116,0.9999999999999999,0.9175127022737305,0.0,0.9721060269885833,1.0
0.3433654488219021,0.36073097165845125,0.31210517054781084,0.8423907468481661,0.35302459686129406,0.7211766379440773,0.38210917190579097,1.0
0.3643279595535629,0.32692975973790084,0.3720789891540007,0.7686158287243902,0.3682861087370982,0.6683118245161644,0.373687141327963,1.0
0.11592101497662884,0.14390816094909287,0.13068114450137858,0.7797742898367391,0.12180095231834107,0.7574527462704382,0.17331379060621888,1.0
0.20207478775159782,0.1601316804655154,0.3097526997153378,0.5615925601638375,0.20378579411516104,0.6044906849218071,0.23848513088914602,0.0
0.4955880950109701,0.5040000458770573,0.362557439230355,0.8958657634393566,0.5040337349850204,0.6800586187270224,0.5266553372707312,1.0
0.2603643995039588,0.27691250397941514,0.27766265441812243,0.7957678082558503,0.2688139222555106,0.6832891983407406,0.3136457669125857,1.0
0.14757225984927974,0.09348153251654179,0.28179456080992904,0.3818627183727762,0.15045033199658145,0.7635735333855299,0.17105002726556662,0.0
0.15908613946389388,0.1553216892025952,0.22569996301346384,0.679115092528059,0.1622979610620134,0.7352160915040905,0.18994088132698195,0.0
0.20071067442525992,0.2577994121563002,0.18393209021820645,0.8530799245545607,0.20912967119659645,0.5088642776929676,0.28042736251085576,1.0
0.7602642373366403,0.666715352681025,0.5074441187916047,0.9008649629923989,0.7821407440104436,0.5827437750389087,0.6765865241740265,1.0
0.9999999999999999,0.7092834072046446,0.7014216899387162,0.8412280454324949,1.0,0.7283093951838245,0.7634220161516023,1.0
0.32453973099303635,0.3136184662171533,0.3306025916156745,0.7889912476890618,0.33903096443363356,0.7311971751087903,0.36924905724614887,1.0
0.1359772965754078,0.12109243841404871,0.21225583587390418,0.6233563509940298,0.13736769443166133,0.8035335723171829,0.15612176888609341,0.0
0.31997042831250594,0.2576132420123688,0.39734588741071253,0.6491284476136038,0.32797223813593546,0.8040129593949655,0.33788298022741503,1.0
0.20190308117905176,0.1921754351085011,0.2568315398222787,0.7057419371854535,0.21113949491439468,0.7838884695015301,0.23423516479077644,0.0
0.14533530477916623,0.09489812920515411,0.27595625242019295,0.40370262807478186,0.1525728561097702,0.6619790788128924,0.17083882732096334,1.0
0.21995134980444525,0.34316034840788434,0.13120119903510497,0.9352107091067962,0.23018116588559032,0.26490416132469974,0.32532754745506964,1.0
0.22039492511685582,0.2095218766442537,0.2669243072775278,0.7217076448046434,0.22495938089916132,0.7433752943354085,0.2600736891609996,0.0
0.21654583611561573,0.17756628983222006,0.3032233098629803,0.6150074588666467,0.2151403589507593,0.8040014207248257,0.22198787619990135,0.0
0.3045359152914242,0.21259575545606257,0.43498722441415594,0.4950554096482572,0.3093391060980306,0.6960883886276782,0.3029288123465411,1.0
0.3955308594867881,0.29802713676241177,0.480428416043433,0.6222819744226132,0.40552419771406034,0.6740333806681466,0.39672293856447516,1.0
0.15186492416293046,0.16691436445104207,0.18327779076703987,0.7528408987257175,0.1557519464297454,0.5929030791436222,0.19297789036645496,0.0
0.21971286845368693,0.22332549271459934,0.2756675861132897,0.7325428589630784,0.22410943208392423,0.8164588736620538,0.2783846089482993,0.0
0.2653534293618239,0.1582564050850509,0.44161065140676625,0.2745463273394111,0.2649069752153047,0.8290272027495794,0.25666794579201424,0.0
0.2369121434703806,0.2580586646481978,0.2442445426542743,0.804913016233307,0.24800191590672163,0.6707772719936723,0.2950572865423511,1.0
0.25928169417151575,0.2803100832852865,0.25248320743128816,0.8196811003930294,0.26099063647548304,0.7870797908588053,0.289614560101099,0.0
0.08881045502241723,0.17332185910487385,0.05161598130552897,0.8873929217769466,0.1049569390572612,0.5814064372434297,0.16278322287653169,0.0
0.3635934369932271,0.28233000469237846,0.42939925655926137,0.654046237933697,0.3680090535984297,0.8129652180759269,0.35751245704591295,1.0
0.30996852046169987,0.33045919489168285,0.2791618837999962,0.8419579505465581,0.3178479859500174,0.5788056688430644,0.3650441009720392,1.0
0.2740913860536106,0.2649934172067959,0.3083069482550238,0.7548860562720324,0.2777736036890597,0.8046137428524501,0.3005075146209798,1.0
0.11345988743680245,0.07231385179441885,0.23173629592513412,0.4147100657348579,0.11520328333818572,0.7632970333106724,0.13044424119495318,0.0
0.20623867213583896,0.24137366638124325,0.20995582650808853,0.8174071945748714,0.21034120044704493,0.7866272497910055,0.2759552325363325,0.0
0.0815844700944386,0.10952526719431988,0.09301172746505793,0.7733502803523938,0.08342177183804952,0.6278279909788101,0.11813463130894925,0.0
0.8590575217018029,0.527559805830923,0.7759755399603743,0.6639103662564808,0.8609699747363281,0.8547714595943626,0.6450052078674864,1.0
0.06287322331393684,0.06130617122788734,0.10943701670845318,0.647150150758207,0.06466185185533027,0.7378750251619611,0.07976029383336558,0.0
0.20572832204521607,0.19128325687050884,0.26775726266373256,0.6907480033764485,0.20952881843027135,0.730912990635196,0.24814204638897153,0.0
0.38659257846036443,0.3569109559345699,0.37147567425449357,0.798090046730393,0.3881166824760277,0.8140832684607803,0.39435415230055026,1.0
0.134074215396356,0.16441543810579107,0.14708978832748965,0.789642960095661,0.13493994008095647,0.683320168596718,0.17466581648109736,0.0
0.5581799103310121,0.3971355723161505,0.5700807569001852,0.6792975883698317,0.5575053767480301,0.8577462042615028,0.47937136278783943,1.0
0.2095297147763045,0.21741302373546412,0.24389183050800578,0.7578918952618833,0.21615466250927431,0.6185670745177941,0.25812210934502045,0.0
0.11603548602499285,0.09941892936570135,0.19983003990407144,0.5865518539986053,0.12261333433511462,0.5931783259217992,0.14908407892876618,0.0
0.09699513498044453,0.08496947037200181,0.17015319912180804,0.6001933342121365,0.10574584182499508,0.590373355764198,0.148122715246501,0.0
0.36113707908041587,0.3350381724365672,0.35986180111602317,0.786642158644456,0.37266733660790596,0.6368412748920141,0.3973611547905168,1.0
0.5669321759038443,0.49337932261226125,0.46367186922530945,0.8399722229140912,0.5747203621439373,0.9227404032099057,0.5355055382280556,1.0
0.11211962224554038,0.11983138033929419,0.15430327929693344,0.7094782959016878,0.114245329977366,0.6232669853581366,0.14778225631940822,0.0
0.3896546790041019,0.403313713822684,0.32994271930634267,0.8599485791530955,0.4041342261709102,0.7674846772408764,0.42450092472106893,1.0
0.19846894972813123,0.14638149993903116,0.3260027306741069,0.49092583109907617,0.20523211585600645,0.8291258290771545,0.22340222336990867,0.0
0.08669274062768291,0.091869993842836,0.12762301871598414,0.6913135102916211,0.08938550109413301,0.6945321343622716,0.114449596209942,0.0
0.2197701039778689,0.17944835548781352,0.31582701298227533,0.6004222764862769,0.22129661804896836,0.7366754007471009,0.24112916953989005,0.0
0.2079318897262234,0.22692221364001786,0.2300773804165932,0.7835302036584927,0.22135766409647153,0.7658259445714067,0.28085899518452584,1.0
0.2739626061242011,0.22169846721659547,0.36163182722351095,0.6267999716554492,0.2763131943987903,0.8024141566949649,0.2866416035038417,0.0
0.28888199942764475,0.23363277230230883,0.36828904825754827,0.6412903635351664,0.28903425152849915,0.7352128979022162,0.28023982157644034,0.0
0.1513879614614137,0.11146718635582986,0.2723486591724914,0.4799655669724149,0.15873850690759508,0.688697349110707,0.19212789714678113,0.0
0.2364733377849852,0.3106685965575976,0.18811092939972285,0.887589152655318,0.24427810700902544,0.7299384943007815,0.31046103332169617,1.0
0.11550605742630925,0.11012080858682288,0.1748420502167125,0.6578318944269884,0.11677639302384554,0.8361598173198269,0.13636707242830892,0.0
0.6648621577792616,0.563374131388739,0.513276883012278,0.8539463567475508,0.6708537994120797,0.8294621076723202,0.5977720136991441,1.0
0.33811885910521794,0.2870490795130354,0.3772768529208522,0.7163392393164704,0.33681452332428596,0.7115938525073496,0.3247903148090978,0.0
0.2861919297910903,0.23080068303486123,0.37083377595478384,0.6326440789281033,0.29337791260084334,0.7257349547934132,0.3102469481319481,1.0
0.23307736335018597,0.22924136369958747,0.27992693896591136,0.7363987133128572,0.23743625383885722,0.7607891844579008,0.2659965203943554,0.0
0.3486501955547076,0.21010910326075716,0.5222171019218986,0.31593247714500505,0.35004273223325233,0.7682388479696912,0.33170740151937006,0.0
0.4257416770008585,0.36609194868952644,0.4166894456467175,0.7724896812704954,0.4328399560468459,0.662971667834764,0.41652726123875117,0.0
0.24393780406372217,0.2359051039604393,0.28025998473239977,0.7451982744072766,0.2475558101749674,0.7712304276377774,0.25926870576558547,0.0
0.38877229800629587,0.33196530546620673,0.4158460979200147,0.7367497074861075,0.3905773077753881,0.7377703935459127,0.3840930664673925,1.0
0.19749117619002193,0.17702261334854347,0.26592955281225505,0.6666890774642663,0.20364491862092285,0.6678097354286318,0.23375967639090467,1.0
0.17098158923972145,0.159910437471055,0.23838414537694097,0.6706309498242599,0.1754604280736685,0.7437789941462266,0.20485529052975993,0.0
0.4702518363064008,0.3968558261472147,0.5418376035237336,0.7037170862997765,0.5256487316509669,0.6316208684037826,0.5313871393082914,1.0
0.5008156062195936,0.37097575655933257,0.5238675354972784,0.6875778786764345,0.5005212393286814,0.7447952750846837,0.4471552925494314,1.0
